;Orthogroup;Bacteria;Gene;index;query_id;subject_id;pct_identity;aln_length;n_of_mismatches;gap_openings;q_start;q_end;s_start;s_end;e_value;bit_score;gb_accession;description
115;OG0000785;Acinetobacter_baumannii;g482.t1;7;g482.t1;VFG049118(gb|WP_012737529);85.874;269;38;0;1;269;1;269;7.18e-176;485.0;WP_012737529;MULTISPECIES: HTH-type transcriptional repressor AllR [Klebsiella]
116;OG0000788;Acinetobacter_baumannii;g492.t1;1;g492.t1;VFG049122(gb|WP_012737539);80.44;409;80;0;1;409;1;409;0.0;704.0;WP_012737539;MULTISPECIES: allantoate deiminase [Klebsiella]
117;OG0000791;Acinetobacter_baumannii;g510.t1;1048;g510.t1;VFG000445(gb|NP_459540);100.0;230;0;0;1;230;1;230;1.22e-169;466.0;NP_459540;periplasmic chaperone, required for type 1 fimbriae [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
118;OG0001227;Acinetobacter_baumannii;g23.t1;1;g23.t1;VFG004160(gb|NP_459029);100.0;335;0;0;1;335;1;335;0.0;685.0;NP_459029;fimbrial subunit [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
119;OG0001230;Acinetobacter_baumannii;g30.t1;0;g30.t1;VFG017719(gb|WP_010907482);100.0;446;0;0;1;446;1;446;0.0;886.0;WP_010907482;type VII secretion-associated serine protease mycosin [Mycobacterium leprae]
120;OG0001232;Acinetobacter_baumannii;g39.t1;0;g39.t1;VFG023226(gb|WP_010907489);100.0;302;0;0;1;302;1;302;0.0;613.0;WP_010907489;PPE domain-containing protein [Mycobacterium leprae]
121;OG0001235;Acinetobacter_baumannii;g57.t1;14;g57.t1;VFG009703(gb|WP_010907505);100.0;207;0;0;1;207;1;207;1.44e-154;426.0;WP_010907505;superoxide dismutase [Mycobacterium leprae]
122;OG0001236;Acinetobacter_baumannii;g81.t1;0;g81.t1;VFG002062(gb|NP_248766);100.0;226;0;0;1;226;1;226;5.690000000000001e-163;449.0;NP_248766;hypothetical protein PA0076 [Pseudomonas aeruginosa PAO1]
123;OG0001237;Acinetobacter_baumannii;g94.t1;0;g94.t1;VFG002075(gb|NP_248779);100.0;348;0;0;1;348;1;348;0.0;707.0;NP_248779;hypothetical protein PA0089 [Pseudomonas aeruginosa PAO1]
124;OG0001238;Acinetobacter_baumannii;g111.t1;300;g111.t1;VFG024738(gb|WP_010907554);100.0;2103;0;0;1;2103;1;2103;0.0;4165.0;WP_010907554;type I polyketide synthase [Mycobacterium leprae]
125;OG0001247;Acinetobacter_baumannii;g172.t1;0;g172.t1;VFG009957(gb|NP_214685);100.0;501;0;0;1;501;15;515;0.0;984.0;NP_214685;Mce family protein Mce1C [Mycobacterium tuberculosis H37Rv]
126;OG0001249;Acinetobacter_baumannii;g190.t1;943;g190.t1;VFG004319(gb|NP_459200);100.0;186;0;0;1;186;1;186;4.04e-133;370.0;NP_459200;putative fimbrial subunit [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
127;OG0001252;Acinetobacter_baumannii;g207.t1;458;g207.t1;VFG031242(gb|NP_214720);100.0;944;0;0;1;944;1;944;0.0;1892.0;NP_214720;transmembrane transport protein MmpL3 [Mycobacterium tuberculosis H37Rv]
128;OG0001256;Acinetobacter_baumannii;g239.t1;0;g239.t1;VFG008235(gb|WP_010907662);100.0;758;0;0;1;758;10;767;0.0;1551.0;WP_010907662;serine/threonine-protein kinase PknG [Mycobacterium leprae]
129;OG0001260;Acinetobacter_baumannii;g256.t1;246;g256.t1;VFG041091(gb|NP_459264);100.0;331;0;0;1;331;1;331;0.0;682.0;NP_459264;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
130;OG0001261;Acinetobacter_baumannii;g259.t1;6;g259.t1;VFG041094(gb|NP_459267);100.0;274;0;0;1;274;1;274;0.0;567.0;NP_459267;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
131;OG0001262;Acinetobacter_baumannii;g261.t1;314;g261.t1;VFG041096(gb|NP_459269);100.0;879;0;0;1;879;1;879;0.0;1787.0;NP_459269;putative ATPase with chaperone activity [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
132;OG0001263;Acinetobacter_baumannii;g269.t1;231;g269.t1;VFG041106(gb|NP_459280);100.0;434;0;0;1;434;1;434;0.0;887.0;NP_459280;putative outer membrane protein, OmpA family [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
133;OG0001264;Acinetobacter_baumannii;g283.t1;1645;g283.t1;VFG004200(gb|NP_459299);100.0;836;0;0;1;836;1;836;0.0;1714.0;NP_459299;putative fimbriae usher [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
134;OG0001265;Acinetobacter_baumannii;g286.t1;0;g286.t1;VFG043567(gb|NP_459304);100.0;239;0;0;1;239;1;239;1.29e-177;487.0;NP_459304;homolog of sapA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
135;OG0001266;Acinetobacter_baumannii;g288.t1;9;g288.t1;VFG022098(gb|NP_214802);100.0;96;0;0;1;96;1;96;1.7300000000000001e-65;192.0;NP_214802;ESAT-6-like protein EsxH [Mycobacterium tuberculosis H37Rv]
136;OG0001267;Acinetobacter_baumannii;g289.t1;9;g289.t1;VFG022114(gb|NP_214803);100.0;295;0;0;1;295;1;295;0.0;592.0;NP_214803;ESX-3 secretion-associated protein EspG3 [Mycobacterium tuberculosis H37Rv]
137;OG0001270;Acinetobacter_baumannii;g302.t1;0;g302.t1;VFG017545(gb|WP_010907711);100.0;394;0;0;1;394;1;394;0.0;781.0;WP_010907711;EspA/EspE family type VII secretion system effector [Mycobacterium leprae]
138;OG0001271;Acinetobacter_baumannii;g314.t1;1897;g314.t1;VFG004245(gb|NP_459333);100.0;853;0;0;1;853;1;853;0.0;1761.0;NP_459333;"putative fimbriae; usher [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"
139;OG0001274;Acinetobacter_baumannii;g345.t1;0;g345.t1;VFG031643(gb|NP_214862);100.0;217;0;0;1;217;1;217;1.4000000000000002e-161;444.0;NP_214862;transcriptional regulator [Mycobacterium tuberculosis H37Rv]
140;OG0001275;Acinetobacter_baumannii;g357.t1;0;g357.t1;VFG009926(gb|WP_010907754);100.0;787;0;0;1;787;1;787;0.0;1607.0;WP_010907754;RelA/SpoT family protein [Mycobacterium leprae]
141;OG0001279;Acinetobacter_baumannii;g419.t1;28;g419.t1;VFG001229(gb|NP_249103);100.0;291;0;0;1;291;1;291;0.0;594.0;NP_249103;methyltransferase PilK [Pseudomonas aeruginosa PAO1]
142;OG0001280;Acinetobacter_baumannii;g420.t1;82;g420.t1;VFG001231(gb|NP_249104);100.0;2472;0;0;1;2472;1;2472;0.0;4846.0;NP_249104;chemotactic signal transduction system protein [Pseudomonas aeruginosa PAO1]
143;OG0001288;Acinetobacter_baumannii;g499.t1;416;g499.t1;VFG007744(gb|NP_215017);100.0;302;0;0;1;302;1;302;0.0;634.0;NP_215017;cyclopropane mycolic acid synthase [Mycobacterium tuberculosis H37Rv]
144;OG0001290;Acinetobacter_baumannii;g508.t1;1165;g508.t1;VFG000443(gb|NP_459538);100.0;185;0;0;1;185;1;185;1.01e-133;371.0;NP_459538;major type 1 subunit fimbrin (pilin) [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
145;OG0001291;Acinetobacter_baumannii;g511.t1;2148;g511.t1;VFG000446(gb|NP_459541);100.0;870;0;0;1;870;1;870;0.0;1776.0;NP_459541;outer membrane usher protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
146;OG0001292;Acinetobacter_baumannii;g516.t1;0;g516.t1;VFG000451(gb|NP_459547);100.0;198;0;0;1;198;1;198;5.94e-149;411.0;NP_459547;putative fimbrial protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
147;OG0001823;Acinetobacter_baumannii;g205.t1;0;g205.t1;VFG044070(gb|NP_214718);99.515;412;2;0;16;427;1;412;0.0;808.0;NP_214718;transmembrane protein [Mycobacterium tuberculosis H37Rv]
148;OG0001824;Acinetobacter_baumannii;g76.t1;0;g76.t1;VFG002057(gb|NP_248761);100.0;570;0;0;1;570;1;570;0.0;1157.0;NP_248761;hypothetical protein PA0071 [Pseudomonas aeruginosa PAO1]
149;OG0001825;Acinetobacter_baumannii;g79.t1;509;g79.t1;VFG002060(gb|NP_248764);100.0;1032;0;0;1;1032;1;1032;0.0;2074.0;NP_248764;serine/threonine protein kinase PpkA [Pseudomonas aeruginosa PAO1]
150;OG0001827;Acinetobacter_baumannii;g140.t1;640;g140.t1;VFG045972(gb|WP_000360891);89.51;143;15;0;1;143;1;143;1.03e-96;275.0;WP_000360891;prepilin peptidase-dependent pilin [Escherichia coli]
151;OG0001828;Acinetobacter_baumannii;g141.t1;514;g141.t1;VFG009861(gb|WP_010907575);100.0;228;0;0;1;228;1;228;3.19e-162;447.0;WP_010907575;response regulator transcription factor [Mycobacterium leprae]
152;OG0001832;Acinetobacter_baumannii;g250.t1;0;g250.t1;VFG050302(gb|WP_001045627.1);100.0;2146;0;0;1;2146;120;2265;0.0;4127.0;WP_001045627.1;MULTISPECIES: trimeric autotransporter adhesin Ata [Acinetobacter]
153;OG0001833;Acinetobacter_baumannii;g279.t1;236;g279.t1;VFG043447(gb|YP_177831);80.435;138;27;0;1;138;1;138;1.89e-25;113.0;YP_177831;PE-PGRS family protein Wag22 [Mycobacterium tuberculosis H37Rv]
154;OG0001834;Acinetobacter_baumannii;g291.t1;280;g291.t1;VFG022146(gb|NP_214805);100.0;461;0;0;1;461;1;461;0.0;899.0;NP_214805;membrane-anchored mycosin MycP [Mycobacterium tuberculosis H37Rv]
155;OG0001841;Acinetobacter_baumannii;g395.t1;0;g395.t1;VFG037912(gb|WP_000939040);99.107;224;2;0;1;224;109;332;1.97e-166;461.0;WP_000939040;MULTISPECIES: UDP-N-acetylglucosamine 4,6-dehydratase (inverting) [Acinetobacter]
156;OG0001847;Acinetobacter_baumannii;g441.t1;264;g441.t1;VFG049144(gb|WP_002892069);92.088;1049;82;1;1;1049;1;1048;0.0;1948.0;WP_002892069;MULTISPECIES: multidrug efflux RND transporter permease subunit AcrB [Klebsiella]
157;OG0001850;Acinetobacter_baumannii;g509.t1;1384;g509.t1;VFG000444(gb|NP_459539);100.0;177;0;0;1;177;1;177;1.12e-130;363.0;NP_459539;fimbrial protein internal segment [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
158;OG0001851;Acinetobacter_baumannii;g513.t1;1510;g513.t1;VFG000448(gb|NP_459543);100.0;172;0;0;1;172;1;172;1.22e-125;350.0;NP_459543;putative fimbrial protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
159;OG0001852;Acinetobacter_baumannii;g518.t1;150;g518.t1;VFG012939(gb|WP_000703656);90.196;306;30;0;1;306;1;306;0.0;573.0;WP_000703656;MULTISPECIES: glycosyltransferase family 2 protein [Enterobacteriaceae]
160;OG0000000;Mycobacterium_leprae;g1114.t1;176;g1114.t1;VFG001249(gb|NP_249790);100.0;473;0;0;1;473;1;473;0.0;939.0;NP_249790;two-component response regulator [Pseudomonas aeruginosa PAO1]
161;OG0000005;Mycobacterium_leprae;g204.t1;0;g204.t1;VFG031191(gb|NP_214717);100.0;136;0;0;1;136;1;136;2.79e-95;270.0;NP_214717;hypothetical protein Rv0203 [Mycobacterium tuberculosis H37Rv]
162;OG0000008;Mycobacterium_leprae;g553.t1;242;g553.t1;VFG012991(gb|WP_000381303);84.655;391;60;0;1;391;1;391;0.0;696.0;WP_000381303;MULTISPECIES: isochorismate synthase EntC [Enterobacteriaceae]
163;OG0000013;Mycobacterium_leprae;g1120.t1;0;g1120.t1;VFG001255(gb|NP_249796);100.0;147;0;0;1;147;1;147;2.23e-102;289.0;NP_249796;flagellar biosynthesis chaperone [Pseudomonas aeruginosa PAO1]
164;OG0000022;Mycobacterium_leprae;g1117.t1;0;g1117.t1;VFG001252(gb|NP_249793);100.0;338;0;0;1;338;1;338;0.0;674.0;NP_249793;flagellar motor switch protein FliG [Pseudomonas aeruginosa PAO1]
165;OG0000023;Mycobacterium_leprae;g1091.t1;0;g1091.t1;VFG043020(gb|NP_460143);100.0;97;0;0;1;97;1;97;4.37e-66;193.0;NP_460143;RflB protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
166;OG0000026;Mycobacterium_leprae;g113.t1;315;g113.t1;VFG038176(gb|WP_000777882);100.0;356;0;0;1;356;1;356;0.0;728.0;WP_000777882;MULTISPECIES: outer membrane protein Omp38 [Acinetobacter]
167;OG0000037;Mycobacterium_leprae;g238.t1;0;g238.t1;VFG052256(gb|NP_214750.1);100.0;1400;0;0;1;1400;1;1400;0.0;2716.0;NP_214750.1;alpha-(1->3)-arabinofuranosyltransferase [Mycobacterium tuberculosis H37Rv]
168;OG0000038;Mycobacterium_leprae;g1446.t1;25;g1446.t1;VFG000151(gb|NP_250121);100.0;239;0;0;1;239;1;239;0.0;497.0;NP_250121;transcriptional regulator LasR [Pseudomonas aeruginosa PAO1]
169;OG0000040;Mycobacterium_leprae;g1461.t1;0;g1461.t1;VFG001259(gb|NP_250137);100.0;255;0;0;1;255;1;255;0.0;496.0;NP_250137;flagellar biosynthesis protein FliP [Pseudomonas aeruginosa PAO1]
170;OG0000047;Mycobacterium_leprae;g246.t1;22;g246.t1;VFG017693(gb|WP_015356917);80.556;324;63;0;1;324;31;354;0.0;533.0;WP_015356917;MULTISPECIES: alpha/beta hydrolase [Mycobacterium ulcerans group]
171;OG0000054;Mycobacterium_leprae;g1109.t1;0;g1109.t1;VFG001247(gb|NP_249785);100.0;474;0;0;1;474;1;474;0.0;934.0;NP_249785;B-type flagellar hook-associated protein [Pseudomonas aeruginosa PAO1]
172;OG0000070;Mycobacterium_leprae;g1334.t1;1;g1334.t1;VFG043551(gb|WP_010908478);100.0;200;0;0;1;200;1;200;1.82e-130;364.0;WP_010908478;HU family DNA-binding protein [Mycobacterium leprae]
173;OG0000072;Mycobacterium_leprae;g142.t1;0;g142.t1;VFG009876(gb|WP_010907576);100.0;495;0;0;1;495;25;519;0.0;991.0;WP_010907576;HAMP domain-containing sensor histidine kinase [Mycobacterium leprae]
174;OG0000074;Mycobacterium_leprae;g465.t1;364;g465.t1;VFG001382(gb|YP_177730);100.0;287;0;0;1;287;1;287;0.0;601.0;YP_177730;cyclopropane mycolic acid synthase [Mycobacterium tuberculosis H37Rv]
175;OG0000089;Mycobacterium_leprae;g1306.t1;3;g1306.t1;VFG000506(gb|NP_460370);100.0;106;0;0;1;106;124;229;2.73e-75;221.0;NP_460370;secretion system effector [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
176;OG0000099;Mycobacterium_leprae;g1723.t1;0;g1723.t1;VFG000195(gb|NP_250391);100.0;123;0;0;1;123;1;123;1.13e-84;242.0;NP_250391;hypothetical protein PA1700 [Pseudomonas aeruginosa PAO1]
177;OG0000100;Mycobacterium_leprae;g190.t1;943;g190.t1;VFG004319(gb|NP_459200);100.0;186;0;0;1;186;1;186;4.04e-133;370.0;NP_459200;putative fimbrial subunit [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
178;OG0000101;Mycobacterium_leprae;g1790.t1;17;g1790.t1;VFG001395(gb|NP_216327);100.0;234;0;0;1;234;1;234;2.8299999999999998e-170;468.0;NP_216327;Mg2+ transport P-type ATPase MgtC [Mycobacterium tuberculosis H37Rv]
179;OG0000103;Mycobacterium_leprae;g941.t1;0;g941.t1;VFG015067(gb|NP_249619);100.0;925;0;0;1;925;1;925;0.0;1857.0;NP_249619;sensor/response regulator hybrid protein [Pseudomonas aeruginosa PAO1]
180;OG0000105;Mycobacterium_leprae;g111.t1;300;g111.t1;VFG024738(gb|WP_010907554);100.0;2103;0;0;1;2103;1;2103;0.0;4165.0;WP_010907554;type I polyketide synthase [Mycobacterium leprae]
181;OG0000129;Mycobacterium_leprae;g890.t1;165;g890.t1;VFG009839(gb|NP_215417);100.0;446;0;0;1;446;1;446;0.0;890.0;NP_215417;two component sensor histidine kinase PrrB [Mycobacterium tuberculosis H37Rv]
182;OG0000132;Mycobacterium_leprae;g295.t1;4;g295.t1;VFG008662(gb|YP_007960193);100.0;203;0;0;1;203;1;203;2.67e-149;416.0;YP_007960193;hypothetical protein J113_02165 [Mycobacterium tuberculosis CAS/NITR204]
183;OG0000134;Mycobacterium_leprae;g1733.t1;0;g1733.t1;VFG000205(gb|NP_250401);100.0;145;0;0;1;145;1;145;2.19e-102;289.0;NP_250401;exoenzyme S synthesis protein ExsC [Pseudomonas aeruginosa PAO1]
184;OG0000136;Mycobacterium_leprae;g1149.t1;65;g1149.t1;VFG026759(gb|YP_007961077);100.0;955;0;0;278;1232;1;955;0.0;1964.0;YP_007961077;nitrate reductase Z subunit alpha [Mycobacterium tuberculosis CAS/NITR204]
185;OG0000139;Mycobacterium_leprae;g1817.t1;2;g1817.t1;VFG043448(gb|NP_216353);100.0;741;0;0;1;741;1;741;0.0;1517.0;NP_216353;malate synthase [Mycobacterium tuberculosis H37Rv]
186;OG0000150;Mycobacterium_leprae;g423.t1;0;g423.t1;VFG001234(gb|NP_249107);100.0;264;0;0;1;264;1;264;0.0;520.0;NP_249107;transcriptional regulator [Pseudomonas aeruginosa PAO1]
187;OG0000155;Mycobacterium_leprae;g1839.t1;65;g1839.t1;VFG043056(gb|NP_460922);100.0;560;0;0;1;560;1;560;0.0;1138.0;NP_460922;basal-body MS (membrane and supramembrane)-ring and collar protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
188;OG0000159;Mycobacterium_leprae;g1147.t1;0;g1147.t1;VFG015045(gb|NP_249821);100.0;320;0;0;1;320;6;325;0.0;630.0;NP_249821;rhamnosyltransferase [Pseudomonas aeruginosa PAO1]
189;OG0000163;Mycobacterium_leprae;g265.t1;22;g265.t1;VFG041100(gb|NP_459274);100.0;161;0;0;1;161;1;161;1.69e-120;336.0;NP_459274;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
190;OG0000164;Mycobacterium_leprae;g313.t1;14;g313.t1;VFG004240(gb|NP_459332);100.0;441;0;0;1;441;1;441;0.0;902.0;NP_459332;"putative fimbriae; usher [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"
191;OG0000169;Mycobacterium_leprae;g1473.t1;410;g1473.t1;VFG043014(gb|NP_250149);100.0;753;0;0;1;753;1;753;0.0;1493.0;NP_250149;two-component sensor [Pseudomonas aeruginosa PAO1]
192;OG0000174;Mycobacterium_leprae;g1401.t1;78;g1401.t1;VFG030052(gb|NP_215927);100.0;236;0;0;4;239;1;236;1.3799999999999999e-174;479.0;NP_215927;lipoprotein LprG [Mycobacterium tuberculosis H37Rv]
193;OG0000194;Mycobacterium_leprae;g249.t1;16;g249.t1;VFG043550(gb|NP_214954);95.636;527;23;0;1;527;1;527;0.0;976.0;NP_214954;molecular chaperone GroEL [Mycobacterium tuberculosis H37Rv]
194;OG0000195;Mycobacterium_leprae;g873.t1;39;g873.t1;VFG022661(gb|WP_010908146);100.0;472;0;0;1;472;1;472;0.0;954.0;WP_010908146;diaminopimelate decarboxylase [Mycobacterium leprae]
195;OG0000196;Mycobacterium_leprae;g463.t1;0;g463.t1;VFG017683(gb|YP_005921788);100.0;261;0;0;26;286;484;744;0.0;522.0;YP_005921788;isocitrate lyase [Mycobacterium tuberculosis RGTB423]
196;OG0000207;Mycobacterium_leprae;g1568.t1;45;g1568.t1;VFG030819(gb|WP_041323098);100.0;762;0;0;1;762;1;762;0.0;1571.0;WP_041323098;isocitrate lyase ICL2 [Mycobacterium leprae]
197;OG0000210;Mycobacterium_leprae;g5.t1;35;g5.t1;VFG015599(gb|NP_064725);100.0;257;0;0;1;257;1;257;0.0;521.0;NP_064725;lysophosphatidic acid acyltransferase [Pseudomonas aeruginosa PAO1]
198;OG0000213;Mycobacterium_leprae;g1321.t1;138;g1321.t1;VFG000522(gb|NP_460387);100.0;352;0;0;1;352;1;352;0.0;723.0;NP_460387;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
199;OG0000216;Mycobacterium_leprae;g435.t1;48;g435.t1;VFG043550(gb|NP_214954);100.0;540;0;0;1;540;1;540;0.0;1050.0;NP_214954;molecular chaperone GroEL [Mycobacterium tuberculosis H37Rv]
200;OG0000221;Mycobacterium_leprae;g1225.t1;342;g1225.t1;VFG008350(gb|WP_041322832);100.0;1385;0;0;1;1385;1;1385;0.0;2821.0;WP_041322832;type VII secretion protein EccC [Mycobacterium leprae]
201;OG0000222;Mycobacterium_leprae;g1795.t1;2961;g1795.t1;VFG043037(gb|NP_460873);100.0;129;0;0;1;129;1;129;1.12e-90;258.0;NP_460873;chemotaxis regulator protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
202;OG0000223;Mycobacterium_leprae;g59.t1;20;g59.t1;VFG037642(gb|WP_020753413);89.111;551;60;0;184;734;656;1206;0.0;905.0;WP_020753413;Ig-like domain repeat protein [Acinetobacter baumannii]
203;OG0000225;Mycobacterium_leprae;g107.t1;0;g107.t1;VFG007971(gb|WP_010907549);100.0;241;0;0;1;241;30;270;0.0;502.0;WP_010907549;phthiotriol/phenolphthiotriol dimycocerosates methyltransferase [Mycobacterium leprae]
204;OG0000229;Mycobacterium_leprae;g266.t1;277;g266.t1;VFG051487(gb|NP_248953.1);100.0;1019;0;0;1;1019;1;1019;0.0;2098.0;NP_248953.1;hypothetical protein PA0262 [Pseudomonas aeruginosa PAO1]
205;OG0000230;Mycobacterium_leprae;g270.t1;0;g270.t1;VFG041108(gb|NP_459282);100.0;118;0;0;1;118;26;143;2.54e-80;232.0;NP_459282;putative shiga-like toxin A subunit [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
206;OG0000233;Mycobacterium_leprae;g381.t1;0;g381.t1;VFG050670(gb|WP_000505931.1);100.0;344;0;0;1;344;349;692;0.0;676.0;WP_000505931.1;MULTISPECIES: methyl-accepting chemotaxis protein [Acinetobacter]
207;OG0000235;Mycobacterium_leprae;g509.t1;1384;g509.t1;VFG000444(gb|NP_459539);100.0;177;0;0;1;177;1;177;1.12e-130;363.0;NP_459539;fimbrial protein internal segment [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
208;OG0000236;Mycobacterium_leprae;g1317.t1;0;g1317.t1;VFG000517(gb|NP_460382);100.0;124;0;0;1;124;1;124;1.76e-91;259.0;NP_460382;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
209;OG0000243;Mycobacterium_leprae;g992.t1;0;g992.t1;VFG026700(gb|YP_007957699);86.747;498;63;1;1;495;1;498;0.0;832.0;YP_007957699;anthranilate synthase component I [Mycobacterium tuberculosis str. Haarlem/NITR202]
210;OG0000244;Mycobacterium_leprae;g1005.t1;0;g1005.t1;VFG042706(gb|NP_249685);99.877;812;1;0;1;812;28;839;0.0;1644.0;NP_249685;usher CupC3 [Pseudomonas aeruginosa PAO1]
211;OG0000245;Mycobacterium_leprae;g1094.t1;66;g1094.t1;VFG043023(gb|NP_460146);100.0;134;0;0;1;134;1;134;1.3e-94;268.0;NP_460146;flagellar biosynthesis protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
212;OG0000246;Mycobacterium_leprae;g1174.t1;323;g1174.t1;VFG029936(gb|NP_215701);100.0;578;0;0;1;578;1;578;0.0;1189.0;NP_215701;fatty-acid--CoA ligase FadD21 [Mycobacterium tuberculosis H37Rv]
213;OG0000249;Mycobacterium_leprae;g1305.t1;0;g1305.t1;VFG000505(gb|NP_460369);100.0;199;0;0;1;199;62;260;2.6899999999999996e-140;391.0;NP_460369;secretion system effector [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
214;OG0000250;Mycobacterium_leprae;g1801.t1;29;g1801.t1;VFG009116(gb|WP_003911668);100.0;778;0;0;1;778;1;778;0.0;1569.0;WP_003911668;MULTISPECIES: accessory Sec system translocase SecA2 [Mycobacterium]
215;OG0000295;Mycobacterium_leprae;g1722.t1;0;g1722.t1;VFG000194(gb|NP_250390);100.0;92;0;0;1;92;1;92;7.31e-63;185.0;NP_250390;hypothetical protein PA1699 [Pseudomonas aeruginosa PAO1]
216;OG0000297;Mycobacterium_leprae;g1336.t1;0;g1336.t1;VFG021840(gb|NP_215863);100.0;210;0;0;1;210;1;210;2.28e-156;431.0;NP_215863;lysine N-acetyltransferase MbtK [Mycobacterium tuberculosis H37Rv]
217;OG0000301;Mycobacterium_leprae;g1476.t1;1102;g1476.t1;VFG014720(gb|NP_250152);100.0;296;0;0;1;296;1;296;0.0;600.0;NP_250152;flagellar motor protein MotD [Pseudomonas aeruginosa PAO1]
218;OG0000312;Mycobacterium_leprae;g1060.t1;0;g1060.t1;VFG000461(gb|NP_460111);100.0;138;0;0;1;138;1;138;1.61e-99;281.0;NP_460111;curli production assembly/transport component, 2nd curli operon [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
219;OG0000315;Mycobacterium_leprae;g1841.t1;57;g1841.t1;VFG043058(gb|NP_460924);100.0;235;0;0;1;235;1;235;4.5199999999999997e-172;472.0;NP_460924;flagellar biosynthesis protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
